,id,token,pos,check,paradigm_he,paradigm_lat,kwic,art,adj,noun,latin,chk_ann
684,1431,ליבע,ADJ,1,בע,-e,די ליבע פון,di,li{b-v}e,von,di li{b-v}e von,NA
2794,5671,ליגע.,ADJ,1,גע,-e,דער ליגע.,der,lige.,NA,der lige.,NA
132,321,לידעלע,ADJ,1,לע,-le,א לידעלע אין,a,lidele,in,a lidele in,NA
702,1473,ליטע,ADJ,1,טע,-e,דער ליטע און,der,lite,a{u-o}n,der lite a{u-o}n,NA
764,1581,ליטע.,ADJ,1,טע,-e,דער ליטע.,der,lite.,NA,der lite.,NA
11793,8367,ליטעראַטור-אַקאַדעמיע,NOUN,1,ע,-e,די פּוילישע ליטעראַטור-אַקאַדעמיע,di,{p-f}ּ{u-o}ilische,liter{a-o}ַt{u-o}r-aַk{a-o}ַdemie,di {p-f}ּ{u-o}ilische liter{a-o}ַt{u-o}r-aַk{a-o}ַdemie,NA
4857,9965,ליטעראַרישע,ADJ,1,ע,-e,די ליטעראַרישע קאָמיסיע,di,liter{a-o}ַrische,k{a-o}ָmissie,di liter{a-o}ַrische k{a-o}ָmissie,NA
4189,8593,ליידיקע,ADJ,1,קע,-e,די ליידיקע ראגן,di,leidike,r{a-o}gn,di leidike r{a-o}gn,NA
4616,9440,"לייכטע,",ADJ,1,טע,-e,"א לייכטע,",a,"lei{k-ch}te,",NA,"a lei{k-ch}te,",NA
191,435,לייכסטע,ADJ,1,טע,-e,די לייכסטע און,di,lei{k-ch}sste,a{u-o}n,di lei{k-ch}sste a{u-o}n,NA
912,1828,ליכטיגע,ADJ,1,גע,-e,די ליכטיגע היים,di,li{k-ch}tige,heim,di li{k-ch}tige heim,NA
2055,4112,לימיטאציע.,ADJ,1,ע,-e,די לימיטאציע.,di,limit{a-o}zie.,NA,di limit{a-o}zie.,NA
3050,6210,לימענע,ADJ,1,ע,-e,א לימענע סיי,a,limene,ssei,a limene ssei,NA
4460,9183,ליניארע,ADJ,1,רע,-e,א ליניארע גלייכונג,a,lini{a-o}re,glei{k-ch}{u-o}ng,a lini{a-o}re glei{k-ch}{u-o}ng,NA
4239,8709,ליניע.,ADJ,1,ע,-e,די ליניע.,di,linie.,NA,di linie.,NA
182,421,ליציטאציע,ADJ,1,ע,-e,א ליציטאציע פארקויף,a,lizit{a-o}zie,{p-f}{a-o}rk{u-o}if,a lizit{a-o}zie {p-f}{a-o}rk{u-o}if,NA
3263,6654,ליקווידאציע,ADJ,1,ע,-e,א ליקווידאציע באנקראטירונג,a,likwid{a-o}zie,{b-v}{a-o}nkr{a-o}tir{u-o}ng,a likwid{a-o}zie {b-v}{a-o}nkr{a-o}tir{u-o}ng,NA
8404,4253,למדן,NOUN,1,דן,-en,א גרויסע למדן,a,gr{u-o}isse,lmdn,a gr{u-o}isse lmdn,NA
2264,4556,לעבאנעזע,ADJ,1,זע,-e,די לעבאנעזע קאנסטיטוציע,di,le{b-v}{a-o}nese,k{a-o}nsstit{u-o}zie,di le{b-v}{a-o}nese k{a-o}nsstit{u-o}zie,NA
6107,1446,לעבל,NOUN,1,בל,-el,די פריוואטע לעבל,di,{p-f}riw{a-o}te,le{b-v}l,di {p-f}riw{a-o}te le{b-v}l,NA
6978,2487,לעבן,NOUN,1,בן,-en,דאס אידישע לעבן,d{a-o}ss,idische,le{b-v}n,d{a-o}ss idische le{b-v}n,1
728,1514,לעבנגעבליבענע,ADJ,1,ע,-e,די לעבנגעבליבענע וועט,di,le{b-v}nge{b-v}li{b-v}ene,wet,di le{b-v}nge{b-v}li{b-v}ene wet,NA
2107,4223,לעבנס-ביאגראפיע,ADJ,1,ע,-e,די לעבנס-ביאגראפיע פון,di,le{b-v}nss-{b-v}i{a-o}gr{a-o}{p-f}ie,von,di le{b-v}nss-{b-v}i{a-o}gr{a-o}{p-f}ie von,NA
9827,5957,לעבנסגעשיכטע,NOUN,1,טע,-e,א דראמאטישע לעבנסגעשיכטע,a,dr{a-o}m{a-o}tische,le{b-v}nssgeschi{k-ch}te,a dr{a-o}m{a-o}tische le{b-v}nssgeschi{k-ch}te,NA
3674,7478,לעבנסוויכטיגע,ADJ,1,גע,-e,די לעבנסוויכטיגע באשטאנדטיילן,di,le{b-v}nsswi{k-ch}tige,{b-v}{a-o}scht{a-o}ndteiln,di le{b-v}nsswi{k-ch}tige {b-v}{a-o}scht{a-o}ndteiln,NA
371,818,לעבעדיגע,ADJ,1,גע,-e,די לעבעדיגע מיידלעך,di,le{b-v}edige,meidlech,di le{b-v}edige meidlech,NA
2188,4405,"לעבעדיקע,",ADJ,1,קע,-e,"די לעבעדיקע,",di,"le{b-v}edike,",NA,"di le{b-v}edike,",NA
2631,5280,לעגאליזאציע,ADJ,1,ע,-e,די לעגאליזאציע פון,di,leg{a-o}lis{a-o}zie,von,di leg{a-o}lis{a-o}zie von,NA
8528,4388,לעגיאנערן,NOUN,1,רן,-en,די רוימישע לעגיאנערן,di,r{u-o}imische,legi{a-o}nern,di r{u-o}imische legi{a-o}nern,NA
801,1643,לעגיטימע,ADJ,1,מע,-e,די לעגיטימע אייגענטימערשאפט,di,legitime,iigentimersch{a-o}{p-f}t,di legitime iigentimersch{a-o}{p-f}t,NA
209,483,לעגלע,ADJ,1,לע,-le,די לעגלע קאמפן,di,legle,k{a-o}m{p-f}n,di legle k{a-o}m{p-f}n,NA
4363,8984,לעגענדארישע,ADJ,1,ע,-e,די לעגענדארישע געשעענישן,di,legend{a-o}rische,gescheenischn,di legend{a-o}rische gescheenischn,NA
2420,4872,לעגענדע,ADJ,1,דע,-e,א לעגענדע איבער,a,legende,i{b-v}er,a legende i{b-v}er,NA
2220,4457,"לעגענדע,",ADJ,1,דע,-e,"דער לעגענדע,",der,"legende,",NA,"der legende,",NA
630,1321,לעזביאנקע.,ADJ,1,קע,-e,א לעזביאנקע.,a,les{b-v}i{a-o}nke.,NA,a les{b-v}i{a-o}nke.,NA
2112,4235,לעכטיגע,ADJ,1,גע,-e,די לעכטיגע אויגן,di,le{k-ch}tige,a{u-o}ign,di le{k-ch}tige a{u-o}ign,1
3305,6744,לענגלעכיגע,ADJ,1,גע,-e,א לענגלעכיגע פרוכט,a,lengle{k-ch}ige,{p-f}r{u-o}{k-ch}t,a lengle{k-ch}ige {p-f}r{u-o}{k-ch}t,NA
4867,9982,לענגסט-לויפיקע,ADJ,1,קע,-e,די לענגסט-לויפיקע און,di,lengsst-l{u-o}i{p-f}ike,a{u-o}n,di lengsst-l{u-o}i{p-f}ike a{u-o}n,NA
288,664,לענגסטע,ADJ,1,טע,-e,די לענגסטע אויף,di,lengsste,a{u-o}if,di lengsste a{u-o}if,NA
508,1087,לענגערע,ADJ,1,רע,-e,א לענגערע צייט,a,lengere,zeit,a lengere zeit,NA
2057,4117,לעצטיקע,ADJ,1,קע,-e,די לעצטיקע יארן,di,leztike,i{a-o}rn,di leztike i{a-o}rn,NA
16,41,לעצטע,ADJ,1,טע,-e,די לעצטע איינוואוינער,di,lezte,iinw{a-o}{u-o}iner,di lezte iinw{a-o}{u-o}iner,NA
556,1181,לעצטערע,ADJ,1,רע,-e,די לעצטערע יאהרן,di,leztere,i{a-o}hrn,di leztere i{a-o}hrn,NA
1708,3455,לעקציע.,ADJ,1,ע,-e,א לעקציע.,a,lekzie.,NA,a lekzie.,NA
8284,4124,לערן-ספרים,NOUN,1,רן,-en,די קלאסישע לערן-ספרים,di,kl{a-o}ssische,lern-ss{p-f}rim,di kl{a-o}ssische lern-ss{p-f}rim,NA
4629,9470,מאבילע,ADJ,1,לע,-le,א מאבילע ווידעא,a,m{a-o}{b-v}ile,wide{a-o},a m{a-o}{b-v}ile wide{a-o},NA
1674,3394,מאגנעטישע,ADJ,1,ע,-e,דאס מאגנעטישע פעלד,d{a-o}ss,m{a-o}gnetische,{p-f}eld,d{a-o}ss m{a-o}gnetische {p-f}eld,NA
1154,2301,מאגראבישע,ADJ,1,ע,-e,די מאגראבישע יידן,di,m{a-o}gr{a-o}{b-v}ische,eidn,di m{a-o}gr{a-o}{b-v}ische eidn,NA
5413,644,מאדולארישע,NOUN,1,ע,-e,א פארגעשריטענע מאדולארישע,a,{p-f}{a-o}rgeschritene,m{a-o}d{u-o}l{a-o}rische,a {p-f}{a-o}rgeschritene m{a-o}d{u-o}l{a-o}rische,NA
5384,614,מאדולע,NOUN,1,לע,-le,א קליינע מאדולע,a,kleine,m{a-o}d{u-o}le,a kleine m{a-o}d{u-o}le,NA
2000,4014,מאדנע,ADJ,1,ע,-e,די מאדנע אפקויף,di,m{a-o}dne,a{p-f}k{u-o}if,di m{a-o}dne a{p-f}k{u-o}if,NA
1414,2808,מאדנע''סטע,ADJ,1,טע,-e,די מאדנע''סטע פארעמען,di,m{a-o}dne''sste,{p-f}{a-o}remen,di m{a-o}dne''sste {p-f}{a-o}remen,NA
2136,4276,מאדנעם,ADJ,1,עם,-em,דעם מאדנעם איד,dem,m{a-o}dnem,id,dem m{a-o}dnem id,NA
3336,6826,מאדע,ADJ,1,דע,-e,דער מאדע ביי,der,m{a-o}de,{b-v}ei,der m{a-o}de {b-v}ei,NA
1346,2679,מאדעלקע.,ADJ,1,קע,-e,א מאדעלקע.,a,m{a-o}delke.,NA,a m{a-o}delke.,NA
5495,742,מאדערן,NOUN,1,רן,-en,די גרעסטע מאדערן,di,gresste,m{a-o}dern,di gresste m{a-o}dern,NA
2873,5848,מאדערניזאציע,ADJ,1,ע,-e,די מאדערניזאציע וואס,di,m{a-o}dernis{a-o}zie,w{a-o}ss,di m{a-o}dernis{a-o}zie w{a-o}ss,1
7814,3550,מאדערניזירטע,NOUN,1,טע,-e,א רייע מאדערניזירטע,a,reie,m{a-o}dernisirte,a reie m{a-o}dernisirte,NA
4269,8760,מאָדערנע,ADJ,1,ע,-e,די מאָדערנע שטאָט,di,m{a-o}ָderne,scht{a-o}ָt,di m{a-o}ָderne scht{a-o}ָt,1
2410,4855,מאדערנעם,ADJ,1,עם,-em,דעם מאדערנעם סטיל,dem,m{a-o}dernem,sstil,dem m{a-o}dernem sstil,NA
3559,7247,מאדערע.,ADJ,1,רע,-e,דער מאדערע.,der,m{a-o}dere.,NA,der m{a-o}dere.,NA
5560,815,מאדערענע,NOUN,1,ע,-e,די היינטיגע מאדערענע,di,heintige,m{a-o}derene,di heintige m{a-o}derene,NA
8,19,מאהאווע,ADJ,1,ע,-e,דעם מאהאווע מדבר,dem,m{a-o}h{a-o}we,md{b-v}r,dem m{a-o}h{a-o}we md{b-v}r,NA
3006,6138,מאורישע,ADJ,1,ע,-e,די מאורישע אימפעריע,di,m{a-o}{u-o}rische,im{p-f}erie,di m{a-o}{u-o}rische im{p-f}erie,1
3404,6929,מאזשיארישע,ADJ,1,ע,-e,דער מאזשיארישע קעניג,der,m{a-o}sschi{a-o}rische,kenig,der m{a-o}sschi{a-o}rische kenig,NA
1032,2038,מאטורע,ADJ,1,רע,-e,א מאטורע (,a,m{a-o}t{u-o}re,(,a m{a-o}t{u-o}re (,NA
471,1022,מאטיוואציע,ADJ,1,ע,-e,די מאטיוואציע פאר,di,m{a-o}tiw{a-o}zie,{p-f}{a-o}r,di m{a-o}tiw{a-o}zie {p-f}{a-o}r,NA
1423,2824,מאטעמאטישע,ADJ,1,ע,-e,די מאטעמאטישע חשבונות,di,m{a-o}tem{a-o}tische,chsch{b-v}{u-o}n{u-o}t,di m{a-o}tem{a-o}tische chsch{b-v}{u-o}n{u-o}t,NA
7919,3668,מאכטן,NOUN,1,טן,-en,די פאראייניגטע מאכטן,di,{p-f}{a-o}riinigte,m{a-o}{k-ch}tn,di {p-f}{a-o}riinigte m{a-o}{k-ch}tn,NA
574,1212,"מאכטפולסטע,",ADJ,1,טע,-e,"די מאכטפולסטע,",di,"m{a-o}{k-ch}t{p-f}{u-o}lsste,",NA,"di m{a-o}{k-ch}t{p-f}{u-o}lsste,",NA
1507,2998,מאכטפולע,ADJ,1,לע,-le,די מאכטפולע פאפוליסט,di,m{a-o}{k-ch}t{p-f}{u-o}le,{p-f}a{p-f}{u-o}lisst,di m{a-o}{k-ch}t{p-f}{u-o}le {p-f}a{p-f}{u-o}lisst,NA
6154,1498,מאכל,NOUN,1,כל,-el,א געשמאקע מאכל,a,geschm{a-o}ke,m{a-o}{k-ch}l,a geschm{a-o}ke m{a-o}{k-ch}l,NA
11799,8374,מאַכן,NOUN,1,כן,-en,די פאָרמולע מאַכן,di,{p-f}aָrm{u-o}le,m{a-o}ַ{k-ch}n,di {p-f}aָrm{u-o}le m{a-o}ַ{k-ch}n,NA
12107,8740,מאלפע,NOUN,1,פע,-e,די גרעסטע מאלפע,di,gresste,m{a-o}l{p-f}e,di gresste m{a-o}l{p-f}e,NA
1995,4001,"מאַלפּע,",ADJ,1,ע,-e,"דער מאַלפּע,",der,"m{a-o}ַl{p-f}ּe,",NA,"der m{a-o}ַl{p-f}ּe,",NA
2880,5862,מאַמע,ADJ,1,מע,-e,די מאַמע טוט,di,m{a-o}ַme,t{u-o}t,di m{a-o}ַme t{u-o}t,NA
466,1015,"מאמע,",ADJ,1,מע,-e,"א מאמע,",a,"m{a-o}me,",NA,"a m{a-o}me,",NA
2931,5976,מאמע.,ADJ,1,מע,-e,דער מאמע.,der,m{a-o}me.,NA,der m{a-o}me.,NA
4660,9516,מאַמעליגע,ADJ,1,גע,-e,א מאַמעליגע גלייַכן,a,m{a-o}ַmelige,gleiַ{k-ch}n,a m{a-o}ַmelige gleiַ{k-ch}n,NA
731,1518,מאנאטליכע,ADJ,1,כע,-e,די מאנאטליכע מענסטרואציע,di,m{a-o}n{a-o}tli{k-ch}e,mensstr{u-o}{a-o}zie,di m{a-o}n{a-o}tli{k-ch}e mensstr{u-o}{a-o}zie,NA
1079,2162,מאנאטלעכע,ADJ,1,כע,-e,א מאנאטלעכע אויסגאבע,a,m{a-o}n{a-o}tle{k-ch}e,a{u-o}issg{a-o}{b-v}e,a m{a-o}n{a-o}tle{k-ch}e a{u-o}issg{a-o}{b-v}e,NA
5616,880,מאנאטן,NOUN,1,טן,-en,די ערשטע מאנאטן,di,erschte,m{a-o}n{a-o}tn,di erschte m{a-o}n{a-o}tn,NA
3832,7784,"מאנארכיע,",ADJ,1,ע,-e,"די מאנארכיע,",di,"m{a-o}n{a-o}r{k-ch}ie,",NA,"di m{a-o}n{a-o}r{k-ch}ie,",NA
2797,5680,מאנארכיע.,ADJ,1,ע,-e,א מאנארכיע.,a,m{a-o}n{a-o}r{k-ch}ie.,NA,a m{a-o}n{a-o}r{k-ch}ie.,NA
1240,2462,"מאנאשקע,",ADJ,1,קע,-e,"א מאנאשקע,",a,"m{a-o}n{a-o}schke,",NA,"a m{a-o}n{a-o}schke,",NA
1106,2214,מאנגאלישע,ADJ,1,ע,-e,די מאנגאלישע אימפעריע,di,m{a-o}ng{a-o}lische,im{p-f}erie,di m{a-o}ng{a-o}lische im{p-f}erie,1
7686,3384,מאנטאזש-ליניע,NOUN,1,ע,-e,די מעכאניזרטע מאנטאזש-ליניע,di,me{k-ch}{a-o}nisrte,m{a-o}nt{a-o}ssch-linie,di me{k-ch}{a-o}nisrte m{a-o}nt{a-o}ssch-linie,NA
906,1820,מאניפולאציע,ADJ,1,ע,-e,דער מאניפולאציע פון,der,m{a-o}ni{p-f}{u-o}l{a-o}zie,von,der m{a-o}ni{p-f}{u-o}l{a-o}zie von,NA
3653,7440,מאסיווע,ADJ,1,ע,-e,א מאסיווע כוואליע,a,m{a-o}ssiwe,{k-ch}w{a-o}lie,a m{a-o}ssiwe {k-ch}w{a-o}lie,NA
5052,218,מאסן,NOUN,1,סן,-en,די צעווילדעוועטע מאסן,di,zewildewete,m{a-o}ssn,di zewildewete m{a-o}ssn,NA
1440,2850,מאסע,ADJ,1,סע,-e,א מאסע פון,a,m{a-o}sse,von,a m{a-o}sse von,NA
12785,9555,מאַסע,NOUN,1,סע,-e,א גרויסע מאַסע,a,gr{u-o}isse,m{a-o}ַsse,a gr{u-o}isse m{a-o}ַsse,NA
4353,8970,"מאסע,",ADJ,1,סע,-e,"אן מאסע,",an,"m{a-o}sse,",NA,"an m{a-o}sse,",NA
4685,9554,מאַסע),ADJ,1,סע,-e,אן מאַסע),an,m{a-o}ַsse),NA,an m{a-o}ַsse),NA
5487,732,מאָסקיטן,NOUN,1,טן,-en,די װיכטיקע מאָסקיטן,di,wi{k-ch}tike,m{a-o}ָsskitn,di wi{k-ch}tike m{a-o}ָsskitn,NA
441,962,מאפיע,ADJ,1,ע,-e,די מאפיע איז,di,m{a-o}{p-f}ie,is,di m{a-o}{p-f}ie is,NA
898,1803,מאפע,ADJ,1,פע,-e,די מאפע פון,di,m{a-o}{p-f}e,von,di m{a-o}{p-f}e von,NA
3016,6155,מאפע.,ADJ,1,פע,-e,דער מאפע.,der,m{a-o}{p-f}e.,NA,der m{a-o}{p-f}e.,NA
2210,4436,מאקעדאנישע,ADJ,1,ע,-e,די מאקעדאנישע הערשאפט,di,m{a-o}ked{a-o}nische,hersch{a-o}{p-f}t,di m{a-o}ked{a-o}nische hersch{a-o}{p-f}t,NA
3262,6653,מאראלע,ADJ,1,לע,-le,א מאראלע אבליגאציע,a,m{a-o}r{a-o}le,{a-o}{b-v}lig{a-o}zie,a m{a-o}r{a-o}le {a-o}{b-v}lig{a-o}zie,1
1982,3978,מארלישע,ADJ,1,ע,-e,די מארלישע קלאפ,di,m{a-o}rlische,kl{a-o}{p-f},di m{a-o}rlische kl{a-o}{p-f},NA
2669,5378,מאשינקע,ADJ,1,קע,-e,די מאשינקע אויסצופאלגן,di,m{a-o}schinke,a{u-o}issz{u-o}{p-f}{a-o}lgn,di m{a-o}schinke a{u-o}issz{u-o}{p-f}{a-o}lgn,NA
1258,2498,מאשקע,ADJ,1,קע,-e,א מאשקע וואס,a,m{a-o}schke,w{a-o}ss,a m{a-o}schke w{a-o}ss,1
12726,9485,מגן,NOUN,1,גן,-en,א געלע מגן,a,gele,mgn,a gele mgn,NA
535,1137,מודיע,ADJ,1,ע,-e,דאס מודיע געווען,d{a-o}ss,m{u-o}die,gewen,d{a-o}ss m{u-o}die gewen,NA
407,909,מוזיק-אַקאַדעמיע.,ADJ,1,ע,-e,דער מוזיק-אַקאַדעמיע.,der,m{u-o}sik-aַk{a-o}ַdemie.,NA,der m{u-o}sik-aַk{a-o}ַdemie.,NA
3953,8069,מוזיק-קאמפאזיציע,ADJ,1,ע,-e,א מוזיק-קאמפאזיציע מיטן,a,m{u-o}sik-k{a-o}m{p-f}{a-o}sizie,mitn,a m{u-o}sik-k{a-o}m{p-f}{a-o}sizie mitn,NA
8754,4682,מוזיקאלישע,NOUN,1,ע,-e,א בריטישע מוזיקאלישע,a,{b-v}ritische,m{u-o}sik{a-o}lische,a {b-v}ritische m{u-o}sik{a-o}lische,NA
8715,4629,מוזן,NOUN,1,זן,-en,די פאמיליע מוזן,di,{p-f}{a-o}milie,m{u-o}sn,di {p-f}{a-o}milie m{u-o}sn,NA
11509,8007,מולטי-עטנישע,NOUN,1,ע,-e,א גרויסע מולטי-עטנישע,a,gr{u-o}isse,m{u-o}lti-etnische,a gr{u-o}isse m{u-o}lti-etnische,NA
644,1350,מומע,ADJ,1,מע,-e,די מומע געמאכט,di,m{u-o}me,gem{a-o}{k-ch}t,di m{u-o}me gem{a-o}{k-ch}t,NA
643,1349,"מומע,",ADJ,1,מע,-e,"א מומע,",a,"m{u-o}me,",NA,"a m{u-o}me,",NA
3731,7581,מוניציפאלישע,ADJ,1,ע,-e,די מוניציפאלישע וואלן,di,m{u-o}nizi{p-f}{a-o}lische,w{a-o}ln,di m{u-o}nizi{p-f}{a-o}lische w{a-o}ln,NA
2418,4869,מוניציפאלע,ADJ,1,לע,-le,א מוניציפאלע הערשאפט,a,m{u-o}nizi{p-f}{a-o}le,hersch{a-o}{p-f}t,a m{u-o}nizi{p-f}{a-o}le hersch{a-o}{p-f}t,NA
2383,4796,מוניציפּאַלע,ADJ,1,לע,-le,די מוניציפּאַלע װאַלן,di,m{u-o}nizi{p-f}ּaַle,w{a-o}ַln,di m{u-o}nizi{p-f}ּaַle w{a-o}ַln,NA
3522,7178,מוסולמענישע,ADJ,1,ע,-e,די מוסולמענישע אטאמאנישע,di,m{u-o}ss{u-o}lmenische,{a-o}t{a-o}m{a-o}nische,di m{u-o}ss{u-o}lmenische {a-o}t{a-o}m{a-o}nische,NA
1885,3819,מוסלעמענישע,ADJ,1,ע,-e,די מוסלעמענישע וועלט,di,m{u-o}sslemenische,welt,di m{u-o}sslemenische welt,NA
6863,2357,מוסקלען,NOUN,1,לען,-len,די קלענערע מוסקלען,di,klenere,m{u-o}ssklen,di klenere m{u-o}ssklen,NA
488,1049,מורא''דיגע,ADJ,1,גע,-e,א מורא''דיגע שטארקייט,a,m{u-o}r{a-o}''dige,scht{a-o}rkeit,a m{u-o}r{a-o}''dige scht{a-o}rkeit,NA
2108,4226,מוראדיגע,ADJ,1,גע,-e,א מוראדיגע געטריישאפט,a,m{u-o}r{a-o}dige,getreisch{a-o}{p-f}t,a m{u-o}r{a-o}dige getreisch{a-o}{p-f}t,NA
2377,4786,מוראשקע,ADJ,1,קע,-e,די מוראשקע און,di,m{u-o}r{a-o}schke,a{u-o}n,di m{u-o}r{a-o}schke a{u-o}n,NA
437,956,מורישקע,ADJ,1,קע,-e,א מורישקע נעבן,a,m{u-o}rischke,ne{b-v}n,a m{u-o}rischke ne{b-v}n,NA
4226,8672,מזרחדיקסטע,ADJ,1,טע,-e,די מזרחדיקסטע סטאנציע,di,msrchdiksste,sst{a-o}nzie,di msrchdiksste sst{a-o}nzie,NA
2149,4320,מזרחיסטישע,ADJ,1,ע,-e,א מזרחיסטישע משפחה,a,msrchisstische,msch{p-f}chh,a msrchisstische msch{p-f}chh,NA
1983,3979,מידיע,ADJ,1,ע,-e,די מידיע איז,di,midie,is,di midie is,NA
4475,9208,"מידיע,",ADJ,1,ע,-e,"די מידיע,",di,"midie,",NA,"di midie,",NA
2691,5427,מיוחסת''דיגע,ADJ,1,גע,-e,א מיוחסת''דיגע פרוי,a,mi{u-o}chsst''dige,{p-f}r{u-o}i,a mi{u-o}chsst''dige {p-f}r{u-o}i,NA
6178,1526,מיטל,NOUN,1,טל,-el,די ביליגסטע מיטל,di,{b-v}iligsste,mitl,di {b-v}iligsste mitl,1
9518,5578,מיטלען,NOUN,1,לען,-len,די פארגרינגערטע מיטלען,di,{p-f}{a-o}rgringerte,mitlen,di {p-f}{a-o}rgringerte mitlen,NA
5825,1121,מיטן,NOUN,1,טן,-en,אן ארגאניזאציע מיטן,an,{a-o}rg{a-o}nis{a-o}zie,mitn,an {a-o}rg{a-o}nis{a-o}zie mitn,NA
819,1667,מיטעלסטע,ADJ,1,טע,-e,די מיטעלסטע טייל,di,mitelsste,teil,di mitelsste teil,1
1121,2243,מיטעלע,ADJ,1,לע,-le,די מיטעלע ת,di,mitele,t,di mitele t,NA
2036,4080,"מיטרייזענדע,",ADJ,1,דע,-e,"די מיטרייזענדע,",di,"mitreisende,",NA,"di mitreisende,",NA
9423,5467,מיידל,NOUN,1,דל,-el,א יונגע מיידל,a,i{u-o}nge,meidl,a i{u-o}nge meidl,NA
6745,2199,מיידעלע,NOUN,1,לע,-le,א קליינע מיידעלע,a,kleine,meidele,a kleine meidele,NA
346,763,מייסטע,ADJ,1,טע,-e,די מייסטע זולכע,di,meisste,s{u-o}l{k-ch}e,di meisste s{u-o}l{k-ch}e,NA
3080,6260,מייסטערהאפטיגע,ADJ,1,גע,-e,א מייסטערהאפטיגע ארגאניזאציע,a,meissterh{a-o}{p-f}tige,{a-o}rg{a-o}nis{a-o}zie,a meissterh{a-o}{p-f}tige {a-o}rg{a-o}nis{a-o}zie,NA
817,1664,מילדע,ADJ,1,דע,-e,א מילדע שטופ,a,milde,scht{u-o}{p-f},a milde scht{u-o}{p-f},NA
380,834,מיליטאנטישע,ADJ,1,ע,-e,א מיליטאנטישע טרענירונגס,a,milit{a-o}ntische,trenir{u-o}ngss,a milit{a-o}ntische trenir{u-o}ngss,NA
1466,2894,מילכיגע,ADJ,1,גע,-e,די מילכיגע עסן,di,mil{k-ch}ige,essn,di mil{k-ch}ige essn,1
187,428,מינדעסטע,ADJ,1,טע,-e,דאס מינדעסטע אינפארמאציע,d{a-o}ss,mindesste,in{p-f}{a-o}rm{a-o}zie,d{a-o}ss mindesste in{p-f}{a-o}rm{a-o}zie,NA
13051,9876,מינדערוויכטיגע,NOUN,1,גע,-e,א קליינע מינדערוויכטיגע,a,kleine,minderwi{k-ch}tige,a kleine minderwi{k-ch}tige,NA
2045,4094,מינדערוויכטיקע,ADJ,1,קע,-e,א מינדערוויכטיקע ארגאניזאציע,a,minderwi{k-ch}tike,{a-o}rg{a-o}nis{a-o}zie,a minderwi{k-ch}tike {a-o}rg{a-o}nis{a-o}zie,NA
5648,925,מינוטן,NOUN,1,טן,-en,די לעצטע מינוטן,di,lezte,min{u-o}tn,di lezte min{u-o}tn,NA
202,461,מינימאלע,ADJ,1,לע,-le,די מינימאלע לעגאלע,di,minim{a-o}le,leg{a-o}le,di minim{a-o}le leg{a-o}le,NA
4548,9316,"מינימאלע,",ADJ,1,לע,-le,"א מינימאלע,",a,"minim{a-o}le,",NA,"a minim{a-o}le,",NA
1911,3862,מינע,ADJ,1,ע,-e,א מינע געטראפן,a,mine,getr{a-o}{p-f}n,a mine getr{a-o}{p-f}n,NA
2677,5394,מיסטעריע,ADJ,1,ע,-e,די מיסטעריע פון,di,missterie,von,di missterie von,NA
2222,4459,מיסטעריעזע,ADJ,1,זע,-e,א מיסטעריעזע קראנקייט,a,missteriese,kr{a-o}nkeit,a missteriese kr{a-o}nkeit,NA
4311,8868,מיסיע.,ADJ,1,ע,-e,א מיסיע.,a,missie.,NA,a missie.,NA
1987,3984,מיצרשע,ADJ,1,ע,-e,די מיצרשע פירער,di,mizrsche,{p-f}irer,di mizrsche {p-f}irer,NA
1949,3930,מליטערישע,ADJ,1,ע,-e,א מליטערישע שטעטל,a,mliterische,schtetl,a mliterische schtetl,NA
8251,4079,מליצה''דיגע,NOUN,1,גע,-e,א שיינע מליצה''דיגע,a,scheine,mlizh''dige,a scheine mlizh''dige,NA
10977,7350,מן,NOUN,1,מן,-en,די באהאלטענע מן,di,{b-v}{a-o}h{a-o}ltene,mn,di {b-v}{a-o}h{a-o}ltene mn,NA
937,1872,מסודרדיקע,ADJ,1,קע,-e,א מסודרדיקע מיליטער,a,mss{u-o}drdike,militer,a mss{u-o}drdike militer,NA
838,1700,מסוכנ''דיגע,ADJ,1,גע,-e,די מסוכנ''דיגע יאגן,di,mss{u-o}{k-ch}n''dige,i{a-o}gn,di mss{u-o}{k-ch}n''dige i{a-o}gn,NA
845,1714,מסוכנדיגע,ADJ,1,גע,-e,א מסוכנדיגע זאך,a,mss{u-o}{k-ch}ndige,s{a-o}ch,a mss{u-o}{k-ch}ndige s{a-o}ch,1
2545,5134,מעגליכע,ADJ,1,כע,-e,די מעגליכע דזשורי,di,megli{k-ch}e,dssch{u-o}ri,di megli{k-ch}e dssch{u-o}ri,NA
4577,9374,מעדיקאלע,ADJ,1,לע,-le,א מעדיקאלע פראבלעם,a,medik{a-o}le,{p-f}r{a-o}{b-v}lem,a medik{a-o}le {p-f}r{a-o}{b-v}lem,NA
8974,4939,מעדיקאמענטן,NOUN,1,טן,-en,די מערסטע מעדיקאמענטן,di,mersste,medik{a-o}mentn,di mersste medik{a-o}mentn,NA
1879,3809,מעדישע,ADJ,1,ע,-e,די מעדישע שבטים,di,medische,sch{b-v}tim,di medische sch{b-v}tim,NA
1919,3871,"מעדישע,",ADJ,1,ע,-e,"די מעדישע,",di,"medische,",NA,"di medische,",NA
