"","id","token","pos","check","paradigm_he","paradigm_lat","kwic","art","adj","noun","latin","chk_ann"
"2356",5309,"ליקווידאציע","ADJ",1,"ע","-e","א ליקווידאציע באנקראטירונג","a","likwid{a-o}zie","{b-v}{a-o}nkr{a-o}tir{u-o}ng","a likwid{a-o}zie {b-v}{a-o}nkr{a-o}tir{u-o}ng",NA
"7309",3378,"למדן","NOUN",1,"דן","-en","א גרויסע למדן","a","gr{u-o}isse","lmdn","a gr{u-o}isse lmdn",NA
"1641",3624,"לעבאנעזע","ADJ",1,"זע","-e","די לעבאנעזע קאנסטיטוציע","di","le{b-v}{a-o}nese","k{a-o}nsstit{u-o}zie","di le{b-v}{a-o}nese k{a-o}nsstit{u-o}zie",NA
"5422",1148,"לעבל","NOUN",1,"בל","-el","די פריוואטע לעבל","di","{p-f}riw{a-o}te","le{b-v}l","di {p-f}riw{a-o}te le{b-v}l",NA
"6148",1978,"לעבן","NOUN",1,"בן","-en","דאס אידישע לעבן","d{a-o}ss","idische","le{b-v}n","d{a-o}ss idische le{b-v}n",NA
"524",1199,"לעבנגעבליבענע","ADJ",1,"ע","-e","די לעבנגעבליבענע וועט","di","le{b-v}nge{b-v}li{b-v}ene","wet","di le{b-v}nge{b-v}li{b-v}ene wet",NA
"8524",4774,"לעבנסגעשיכטע","NOUN",1,"טע","-e","א דראמאטישע לעבנסגעשיכטע","a","dr{a-o}m{a-o}tische","le{b-v}nssgeschi{k-ch}te","a dr{a-o}m{a-o}tische le{b-v}nssgeschi{k-ch}te",NA
"2656",5964,"לעבנסוויכטיגע","ADJ",1,"גע","-e","די לעבנסוויכטיגע באשטאנדטיילן","di","le{b-v}nsswi{k-ch}tige","{b-v}{a-o}scht{a-o}ndteiln","di le{b-v}nsswi{k-ch}tige {b-v}{a-o}scht{a-o}ndteiln",NA
"265",640,"לעבעדיגע","ADJ",1,"גע","-e","די לעבעדיגע מיידלעך","di","le{b-v}edige","meidlech","di le{b-v}edige meidlech",NA
"7421",3492,"לעגיאנערן","NOUN",1,"רן","-en","די רוימישע לעגיאנערן","di","r{u-o}imische","legi{a-o}nern","di r{u-o}imische legi{a-o}nern",NA
"585",1304,"לעגיטימע","ADJ",1,"מע","-e","די לעגיטימע אייגענטימערשאפט","di","legitime","iigentimersch{a-o}{p-f}t","di legitime iigentimersch{a-o}{p-f}t",NA
"3634",8217,"לעגיסלאַטיווע","ADJ",1,"ע","-e","די לעגיסלאַטיווע מאטיווען","di","legissl{a-o}ַtiwe","m{a-o}tiwen","di legissl{a-o}ַtiwe m{a-o}tiwen",NA
"160",409,"לעגלע","ADJ",1,"לע","-le","די לעגלע קאמפן","di","legle","k{a-o}m{p-f}n","di legle k{a-o}m{p-f}n",NA
"3160",7155,"לעגענדארישע","ADJ",1,"ע","-e","די לעגענדארישע געשעענישן","di","legend{a-o}rische","gescheenischn","di legend{a-o}rische gescheenischn",NA
"1763",3888,"לעגענדע","ADJ",1,"דע","-e","א לעגענדע איבער","a","legende","i{b-v}er","a legende i{b-v}er",NA
"4073",9262,"לעהנגסטע","ADJ",1,"טע","-e","די לעהנגסטע ערציילונג","di","lehngsste","erzeil{u-o}ng","di lehngsste erzeil{u-o}ng",NA
"1532",3365,"לעכטיגע","ADJ",1,"גע","-e","די לעכטיגע אויגן","di","le{k-ch}tige","a{u-o}ign","di le{k-ch}tige a{u-o}ign",1
"2393",5384,"לענגלעכיגע","ADJ",1,"גע","-e","א לענגלעכיגע פרוכט","a","lengle{k-ch}ige","{p-f}r{u-o}{k-ch}t","a lengle{k-ch}ige {p-f}r{u-o}{k-ch}t",NA
"3513",7924,"לענגסט-לויפיקע","ADJ",1,"קע","-e","די לענגסט-לויפיקע און","di","lengsst-l{u-o}i{p-f}ike","a{u-o}n","di lengsst-l{u-o}i{p-f}ike a{u-o}n",NA
"216",542,"לענגסטע","ADJ",1,"טע","-e","די לענגסטע אויף","di","lengsste","a{u-o}if","di lengsste a{u-o}if",NA
"1489",3267,"לעצטיקע","ADJ",1,"קע","-e","די לעצטיקע יארן","di","leztike","i{a-o}rn","di leztike i{a-o}rn",NA
"11",31,"לעצטע","ADJ",1,"טע","-e","די לעצטע איינוואוינער","di","lezte","iinw{a-o}{u-o}iner","di lezte iinw{a-o}{u-o}iner",NA
"407",943,"לעצטערע","ADJ",1,"רע","-e","די לעצטערע יאהרן","di","leztere","i{a-o}hrn","di leztere i{a-o}hrn",NA
"5934",1724,"לערע","NOUN",1,"רע","-e","א ספעציעלע לערע","a","ss{p-f}eziele","lere","a ss{p-f}eziele lere",NA
"3356",7542,"מאבילע","ADJ",1,"לע","-le","א מאבילע ווידעא","a","m{a-o}{b-v}ile","wide{a-o}","a m{a-o}{b-v}ile wide{a-o}",NA
"1211",2691,"מאגנעטישע","ADJ",1,"ע","-e","דאס מאגנעטישע פעלד","d{a-o}ss","m{a-o}gnetische","{p-f}eld","d{a-o}ss m{a-o}gnetische {p-f}eld",NA
"837",1825,"מאגראבישע","ADJ",1,"ע","-e","די מאגראבישע יידן","di","m{a-o}gr{a-o}{b-v}ische","eidn","di m{a-o}gr{a-o}{b-v}ische eidn",NA
"4862",529,"מאדולארישע","NOUN",1,"ע","-e","א פארגעשריטענע מאדולארישע","a","{p-f}{a-o}rgeschritene","m{a-o}d{u-o}l{a-o}rische","a {p-f}{a-o}rgeschritene m{a-o}d{u-o}l{a-o}rische",NA
"4839",506,"מאדולע","NOUN",1,"לע","-le","א קליינע מאדולע","a","kleine","m{a-o}d{u-o}le","a kleine m{a-o}d{u-o}le",NA
"1449",3189,"מאדנע","ADJ",1,"ע","-e","די מאדנע אפקויף","di","m{a-o}dne","a{p-f}k{u-o}if","di m{a-o}dne a{p-f}k{u-o}if",NA
"1019",2227,"מאדנע''סטע","ADJ",1,"טע","-e","די מאדנע''סטע פארעמען","di","m{a-o}dne''sste","{p-f}{a-o}remen","di m{a-o}dne''sste {p-f}{a-o}remen",NA
"1549",3397,"מאדנעם","ADJ",1,"עם","-em","דעם מאדנעם איד","dem","m{a-o}dnem","id","dem m{a-o}dnem id",NA
"2417",5452,"מאדע","ADJ",1,"דע","-e","דער מאדע ביי","der","m{a-o}de","{b-v}ei","der m{a-o}de {b-v}ei",NA
"4905",582,"מאדערן","NOUN",1,"רן","-en","די גרעסטע מאדערן","di","gresste","m{a-o}dern","di gresste m{a-o}dern",NA
"2099",4689,"מאדערניזאציע","ADJ",1,"ע","-e","די מאדערניזאציע וואס","di","m{a-o}dernis{a-o}zie","w{a-o}ss","di m{a-o}dernis{a-o}zie w{a-o}ss",1
"1754",3873,"מאדערנעם","ADJ",1,"עם","-em","דעם מאדערנעם סטיל","dem","m{a-o}dernem","sstil","dem m{a-o}dernem sstil",NA
"4955",637,"מאדערענע","NOUN",1,"ע","-e","די היינטיגע מאדערענע","di","heintige","m{a-o}derene","di heintige m{a-o}derene",NA
"6",15,"מאהאווע","ADJ",1,"ע","-e","דעם מאהאווע מדבר","dem","m{a-o}h{a-o}we","md{b-v}r","dem m{a-o}h{a-o}we md{b-v}r",NA
"2191",4918,"מאורישע","ADJ",1,"ע","-e","די מאורישע אימפעריע","di","m{a-o}{u-o}rische","im{p-f}erie","di m{a-o}{u-o}rische im{p-f}erie",1
"2456",5520,"מאזשיארישע","ADJ",1,"ע","-e","דער מאזשיארישע קעניג","der","m{a-o}sschi{a-o}rische","kenig","der m{a-o}sschi{a-o}rische kenig",NA
"344",808,"מאטיוואציע","ADJ",1,"ע","-e","די מאטיוואציע פאר","di","m{a-o}tiw{a-o}zie","{p-f}{a-o}r","di m{a-o}tiw{a-o}zie {p-f}{a-o}r",NA
"11823",8620,"מאטעמאטיקע","NOUN",1,"קע","-e","די בארימטע מאטעמאטיקע","di","{b-v}{a-o}rimte","m{a-o}tem{a-o}tike","di {b-v}{a-o}rimte m{a-o}tem{a-o}tike",NA
"1027",2241,"מאטעמאטישע","ADJ",1,"ע","-e","די מאטעמאטישע חשבונות","di","m{a-o}tem{a-o}tische","chsch{b-v}{u-o}n{u-o}t","di m{a-o}tem{a-o}tische chsch{b-v}{u-o}n{u-o}t",NA
"4269",9670,"מאטעריע","ADJ",1,"ע","-e","די מאטעריע מעדיקא","di","m{a-o}terie","medik{a-o}","di m{a-o}terie medik{a-o}",NA
"6912",2914,"מאכטן","NOUN",1,"טן","-en","די פאראייניגטע מאכטן","di","{p-f}{a-o}riinigte","m{a-o}{k-ch}tn","di {p-f}{a-o}riinigte m{a-o}{k-ch}tn",NA
"1092",2386,"מאכטפולע","ADJ",1,"לע","-le","די מאכטפולע פאפוליסט","di","m{a-o}{k-ch}t{p-f}{u-o}le","{p-f}a{p-f}{u-o}lisst","di m{a-o}{k-ch}t{p-f}{u-o}le {p-f}a{p-f}{u-o}lisst",NA
"5460",1188,"מאכל","NOUN",1,"כל","-el","א געשמאקע מאכל","a","geschm{a-o}ke","m{a-o}{k-ch}l","a geschm{a-o}ke m{a-o}{k-ch}l",NA
"10380",6964,"מאלפע","NOUN",1,"פע","-e","די גרעסטע מאלפע","di","gresste","m{a-o}l{p-f}e","di gresste m{a-o}l{p-f}e",NA
"3911",8899,"מאמלוקישע","ADJ",1,"ע","-e","א מאמלוקישע שטאט","a","m{a-o}ml{u-o}kische","scht{a-o}t","a m{a-o}ml{u-o}kische scht{a-o}t",NA
"2105",4700,"מאַמע","ADJ",1,"מע","-e","די מאַמע טוט","di","m{a-o}ַme","t{u-o}t","di m{a-o}ַme t{u-o}t",NA
"527",1203,"מאנאטליכע","ADJ",1,"כע","-e","די מאנאטליכע מענסטרואציע","di","m{a-o}n{a-o}tli{k-ch}e","mensstr{u-o}{a-o}zie","di m{a-o}n{a-o}tli{k-ch}e mensstr{u-o}{a-o}zie",NA
"780",1716,"מאנאטלעכע","ADJ",1,"כע","-e","א מאנאטלעכע אויסגאבע","a","m{a-o}n{a-o}tle{k-ch}e","a{u-o}issg{a-o}{b-v}e","a m{a-o}n{a-o}tle{k-ch}e a{u-o}issg{a-o}{b-v}e",NA
"4999",690,"מאנאטן","NOUN",1,"טן","-en","די ערשטע מאנאטן","di","erschte","m{a-o}n{a-o}tn","di erschte m{a-o}n{a-o}tn",NA
"799",1753,"מאנגאלישע","ADJ",1,"ע","-e","די מאנגאלישע אימפעריע","di","m{a-o}ng{a-o}lische","im{p-f}erie","di m{a-o}ng{a-o}lische im{p-f}erie",1
"4082",9287,"מאניקע","ADJ",1,"קע","-e","די מאניקע לעווינסקי","di","m{a-o}nike","lewinsski","di m{a-o}nike lewinsski",NA
"2643",5935,"מאסיווע","ADJ",1,"ע","-e","א מאסיווע כוואליע","a","m{a-o}ssiwe","{k-ch}w{a-o}lie","a m{a-o}ssiwe {k-ch}w{a-o}lie",NA
"4573",194,"מאסן","NOUN",1,"סן","-en","די צעווילדעוועטע מאסן","di","zewildewete","m{a-o}ssn","di zewildewete m{a-o}ssn",NA
"1599",3526,"מאקעדאנישע","ADJ",1,"ע","-e","די מאקעדאנישע הערשאפט","di","m{a-o}ked{a-o}nische","hersch{a-o}{p-f}t","di m{a-o}ked{a-o}nische hersch{a-o}{p-f}t",NA
"2355",5308,"מאראלע","ADJ",1,"לע","-le","א מאראלע אבליגאציע","a","m{a-o}r{a-o}le","{a-o}{b-v}lig{a-o}zie","a m{a-o}r{a-o}le {a-o}{b-v}lig{a-o}zie",1
"1435",3159,"מארלישע","ADJ",1,"ע","-e","די מארלישע קלאפ","di","m{a-o}rlische","kl{a-o}{p-f}","di m{a-o}rlische kl{a-o}{p-f}",NA
"1953",4304,"מאשינקע","ADJ",1,"קע","-e","די מאשינקע אויסצופאלגן","di","m{a-o}schinke","a{u-o}issz{u-o}{p-f}{a-o}lgn","di m{a-o}schinke a{u-o}issz{u-o}{p-f}{a-o}lgn",NA
"912",1989,"מאשקע","ADJ",1,"קע","-e","א מאשקע וואס","a","m{a-o}schke","w{a-o}ss","a m{a-o}schke w{a-o}ss",1
"10895",7551,"מגן","NOUN",1,"גן","-en","א געלע מגן","a","gele","mgn","a gele mgn",NA
"391",907,"מודיע","ADJ",1,"ע","-e","דאס מודיע געווען","d{a-o}ss","m{u-o}die","gewen","d{a-o}ss m{u-o}die gewen",NA
"2861",6436,"מוזיק-קאמפאזיציע","ADJ",1,"ע","-e","א מוזיק-קאמפאזיציע מיטן","a","m{u-o}sik-k{a-o}m{p-f}{a-o}sizie","mitn","a m{u-o}sik-k{a-o}m{p-f}{a-o}sizie mitn",NA
"12055",8894,"מוזיקאנטן","NOUN",1,"טן","-en","די אנדערע מוזיקאנטן","di","{a-o}ndere","m{u-o}sik{a-o}ntn","di {a-o}ndere m{u-o}sik{a-o}ntn",NA
"7583",3689,"מוזן","NOUN",1,"זן","-en","די פאמיליע מוזן","di","{p-f}{a-o}milie","m{u-o}sn","di {p-f}{a-o}milie m{u-o}sn",NA
"464",1068,"מומע","ADJ",1,"מע","-e","די מומע געמאכט","di","m{u-o}me","gem{a-o}{k-ch}t","di m{u-o}me gem{a-o}{k-ch}t",NA
"2695",6040,"מוניציפאלישע","ADJ",1,"ע","-e","די מוניציפאלישע וואלן","di","m{u-o}nizi{p-f}{a-o}lische","w{a-o}ln","di m{u-o}nizi{p-f}{a-o}lische w{a-o}ln",NA
"1761",3885,"מוניציפאלע","ADJ",1,"לע","-le","א מוניציפאלע הערשאפט","a","m{u-o}nizi{p-f}{a-o}le","hersch{a-o}{p-f}t","a m{u-o}nizi{p-f}{a-o}le hersch{a-o}{p-f}t",NA
"2546",5721,"מוסולמענישע","ADJ",1,"ע","-e","די מוסולמענישע אטאמאנישע","di","m{u-o}ss{u-o}lmenische","{a-o}t{a-o}m{a-o}nische","di m{u-o}ss{u-o}lmenische {a-o}t{a-o}m{a-o}nische",NA
"12620",9544,"מוסטערן","NOUN",1,"רן","-en","די בעסטע מוסטערן","di","{b-v}esste","m{u-o}sstern","di {b-v}esste m{u-o}sstern",NA
"1363",3031,"מוסלעמענישע","ADJ",1,"ע","-e","די מוסלעמענישע וועלט","di","m{u-o}sslemenische","welt","di m{u-o}sslemenische welt",NA
"12862",9819,"מוסקל","NOUN",1,"קל","-el","א געפארעמטע מוסקל","a","ge{p-f}{a-o}remte","m{u-o}sskl","a ge{p-f}{a-o}remte m{u-o}sskl",NA
"6045",1867,"מוסקלען","NOUN",1,"לען","-len","די קלענערע מוסקלען","di","klenere","m{u-o}ssklen","di klenere m{u-o}ssklen",NA
"357",832,"מורא''דיגע","ADJ",1,"גע","-e","א מורא''דיגע שטארקייט","a","m{u-o}r{a-o}''dige","scht{a-o}rkeit","a m{u-o}r{a-o}''dige scht{a-o}rkeit",NA
"1528",3356,"מוראדיגע","ADJ",1,"גע","-e","א מוראדיגע געטריישאפט","a","m{u-o}r{a-o}dige","getreisch{a-o}{p-f}t","a m{u-o}r{a-o}dige getreisch{a-o}{p-f}t",NA
"1732",3825,"מוראשקע","ADJ",1,"קע","-e","די מוראשקע און","di","m{u-o}r{a-o}schke","a{u-o}n","di m{u-o}r{a-o}schke a{u-o}n",NA
"313",747,"מורישקע","ADJ",1,"קע","-e","א מורישקע נעבן","a","m{u-o}rischke","ne{b-v}n","a m{u-o}rischke ne{b-v}n",NA
"3856",8779,"מושלמ''דיגע","ADJ",1,"גע","-e","א מושלמ''דיגע שפראך","a","m{u-o}schlm''dige","sch{p-f}r{a-o}ch","a m{u-o}schlm''dige sch{p-f}r{a-o}ch",NA
"3059",6915,"מזרחדיקסטע","ADJ",1,"טע","-e","די מזרחדיקסטע סטאנציע","di","msrchdiksste","sst{a-o}nzie","di msrchdiksste sst{a-o}nzie",NA
"1559",3435,"מזרחיסטישע","ADJ",1,"ע","-e","א מזרחיסטישע משפחה","a","msrchisstische","msch{p-f}chh","a msrchisstische msch{p-f}chh",NA
"3726",8438,"מחברטע","ADJ",1,"טע","-e","די מחברטע טענהט","di","mch{b-v}rte","tenht","di mch{b-v}rte tenht",NA
"1969",4344,"מיוחסת''דיגע","ADJ",1,"גע","-e","א מיוחסת''דיגע פרוי","a","mi{u-o}chsst''dige","{p-f}r{u-o}i","a mi{u-o}chsst''dige {p-f}r{u-o}i",NA
"5926",1712,"מיטאלאגיע","NOUN",1,"ע","-e","דער גריכישע מיטאלאגיע","der","gri{k-ch}ische","mit{a-o}l{a-o}gie","der gri{k-ch}ische mit{a-o}l{a-o}gie",NA
"5481",1210,"מיטל","NOUN",1,"טל","-el","די ביליגסטע מיטל","di","{b-v}iligsste","mitl","di {b-v}iligsste mitl",1
"3740",8466,"מיטלסטע","ADJ",1,"טע","-e","די מיטלסטע בלעטער","di","mitlsste","{b-v}leter","di mitlsste {b-v}leter",NA
"8265",4470,"מיטלען","NOUN",1,"לען","-len","די פארגרינגערטע מיטלען","di","{p-f}{a-o}rgringerte","mitlen","di {p-f}{a-o}rgringerte mitlen",NA
"4091",9308,"מיטלענדישע","ADJ",1,"ע","-e","די מיטלענדישע לענדער","di","mitlendische","lender","di mitlendische lender",NA
"5187",893,"מיטן","NOUN",1,"טן","-en","אן ארגאניזאציע מיטן","an","{a-o}rg{a-o}nis{a-o}zie","mitn","an {a-o}rg{a-o}nis{a-o}zie mitn",NA
"600",1324,"מיטעלסטע","ADJ",1,"טע","-e","די מיטעלסטע טייל","di","mitelsste","teil","di mitelsste teil",1
"812",1780,"מיטעלע","ADJ",1,"לע","-le","די מיטעלע ת","di","mitele","t","di mitele t",NA
"8183",4379,"מיידל","NOUN",1,"דל","-el","א יונגע מיידל","a","i{u-o}nge","meidl","a i{u-o}nge meidl",NA
"5950",1742,"מיידעלע","NOUN",1,"לע","-le","א קליינע מיידעלע","a","kleine","meidele","a kleine meidele",NA
"243",595,"מייסטע","ADJ",1,"טע","-e","די מייסטע זולכע","di","meisste","s{u-o}l{k-ch}e","di meisste s{u-o}l{k-ch}e",NA
"2230",4992,"מייסטערהאפטיגע","ADJ",1,"גע","-e","א מייסטערהאפטיגע ארגאניזאציע","a","meissterh{a-o}{p-f}tige","{a-o}rg{a-o}nis{a-o}zie","a meissterh{a-o}{p-f}tige {a-o}rg{a-o}nis{a-o}zie",NA
"598",1321,"מילדע","ADJ",1,"דע","-e","א מילדע שטופ","a","milde","scht{u-o}{p-f}","a milde scht{u-o}{p-f}",NA
"274",655,"מיליטאנטישע","ADJ",1,"ע","-e","א מיליטאנטישע טרענירונגס","a","milit{a-o}ntische","trenir{u-o}ngss","a milit{a-o}ntische trenir{u-o}ngss",NA
"12586",9504,"מיליטירעשע","NOUN",1,"ע","-e","א גרויסע מיליטירעשע","a","gr{u-o}isse","militiresche","a gr{u-o}isse militiresche",NA
"1059",2298,"מילכיגע","ADJ",1,"גע","-e","די מילכיגע עסן","di","mil{k-ch}ige","essn","di mil{k-ch}ige essn",1
"145",368,"מינדעסטע","ADJ",1,"טע","-e","דאס מינדעסטע אינפארמאציע","d{a-o}ss","mindesste","in{p-f}{a-o}rm{a-o}zie","d{a-o}ss mindesste in{p-f}{a-o}rm{a-o}zie",NA
"11151",7844,"מינדערוויכטיגע","NOUN",1,"גע","-e","א קליינע מינדערוויכטיגע","a","kleine","minderwi{k-ch}tige","a kleine minderwi{k-ch}tige",NA
"1479",3247,"מינדערוויכטיקע","ADJ",1,"קע","-e","א מינדערוויכטיקע ארגאניזאציע","a","minderwi{k-ch}tike","{a-o}rg{a-o}nis{a-o}zie","a minderwi{k-ch}tike {a-o}rg{a-o}nis{a-o}zie",NA
"5025",719,"מינוטן","NOUN",1,"טן","-en","די לעצטע מינוטן","di","lezte","min{u-o}tn","di lezte min{u-o}tn",NA
"1378",3062,"מינע","ADJ",1,"ע","-e","א מינע געטראפן","a","mine","getr{a-o}{p-f}n","a mine getr{a-o}{p-f}n",NA
"1608",3544,"מיסטעריעזע","ADJ",1,"זע","-e","א מיסטעריעזע קראנקייט","a","missteriese","kr{a-o}nkeit","a missteriese kr{a-o}nkeit",NA
"1439",3164,"מיצרשע","ADJ",1,"ע","-e","די מיצרשע פירער","di","mizrsche","{p-f}irer","di mizrsche {p-f}irer",NA
"1402",3112,"מליטערישע","ADJ",1,"ע","-e","א מליטערישע שטעטל","a","mliterische","schtetl","a mliterische schtetl",NA
"9454",5861,"מן","NOUN",1,"מן","-en","די באהאלטענע מן","di","{b-v}{a-o}h{a-o}ltene","mn","di {b-v}{a-o}h{a-o}ltene mn",NA
"688",1492,"מסודרדיקע","ADJ",1,"קע","-e","א מסודרדיקע מיליטער","a","mss{u-o}drdike","militer","a mss{u-o}drdike militer",NA
"616",1354,"מסוכנ''דיגע","ADJ",1,"גע","-e","די מסוכנ''דיגע יאגן","di","mss{u-o}{k-ch}n''dige","i{a-o}gn","di mss{u-o}{k-ch}n''dige i{a-o}gn",NA
"622",1366,"מסוכנדיגע","ADJ",1,"גע","-e","א מסוכנדיגע זאך","a","mss{u-o}{k-ch}ndige","s{a-o}ch","a mss{u-o}{k-ch}ndige s{a-o}ch",1
"1864",4113,"מעגליכע","ADJ",1,"כע","-e","די מעגליכע דזשורי","di","megli{k-ch}e","dssch{u-o}ri","di megli{k-ch}e dssch{u-o}ri",NA
"4345",9873,"מעדיצינישע","ADJ",1,"ע","-e","די מעדיצינישע וועלט","di","medizinische","welt","di medizinische welt",NA
"3315",7469,"מעדיקאלע","ADJ",1,"לע","-le","א מעדיקאלע פראבלעם","a","medik{a-o}le","{p-f}r{a-o}{b-v}lem","a medik{a-o}le {p-f}r{a-o}{b-v}lem",NA
"7799",3942,"מעדיקאמענטן","NOUN",1,"טן","-en","די מערסטע מעדיקאמענטן","di","mersste","medik{a-o}mentn","di mersste medik{a-o}mentn",NA
"1358",3025,"מעדישע","ADJ",1,"ע","-e","די מעדישע שבטים","di","medische","sch{b-v}tim","di medische sch{b-v}tim",NA
"6993",3011,"מעדן","NOUN",1,"דן","-en","די איראנישע מעדן","di","ir{a-o}nische","medn","di ir{a-o}nische medn",NA
"3605",8147,"מעהרסטע","ADJ",1,"טע","-e","די מעהרסטע איינפלוסרייכסטע","di","mehrsste","iin{p-f}l{u-o}ssrei{k-ch}sste","di mehrsste iin{p-f}l{u-o}ssrei{k-ch}sste",NA
"7774",3915,"מעטאדן","NOUN",1,"דן","-en","א רייע מעטאדן","a","reie","met{a-o}dn","a reie met{a-o}dn",NA
"613",1346,"מעטאלענע","ADJ",1,"ע","-e","א מעטאלענע שלאס","a","met{a-o}lene","schl{a-o}ss","a met{a-o}lene schl{a-o}ss",NA
"717",1558,"מעטראפאליטאנע","ADJ",1,"ע","-e","די מעטראפאליטאנע באן","di","metr{a-o}{p-f}{a-o}lit{a-o}ne","{b-v}{a-o}n","di metr{a-o}{p-f}{a-o}lit{a-o}ne {b-v}{a-o}n",NA
"1925",4228,"מעטריקע","ADJ",1,"קע","-e","א מעטריקע ווי","a","metrike","wi","a metrike wi",NA
"606",1334,"מעכאנישע","ADJ",1,"ע","-e","א מעכאנישע שטיקל","a","me{k-ch}{a-o}nische","schtikl","a me{k-ch}{a-o}nische schtikl",NA
"2147",4800,"מעכטיגסטע","ADJ",1,"טע","-e","די מעכטיגסטע און","di","me{k-ch}tigsste","a{u-o}n","di me{k-ch}tigsste a{u-o}n",NA
"144",367,"מעכטיגע","ADJ",1,"גע","-e","די מעכטיגע סערוויסעס","di","me{k-ch}tige","sserwissess","di me{k-ch}tige sserwissess",NA
"2542",5716,"מעכטיקסטע","ADJ",1,"טע","-e","די מעכטיקסטע עקאנאמישע","di","me{k-ch}tiksste","ek{a-o}n{a-o}mische","di me{k-ch}tiksste ek{a-o}n{a-o}mische",NA
"3769",8527,"מעכטיקע","ADJ",1,"קע","-e","א מעכטיקע ארמיי","a","me{k-ch}tike","{a-o}rmei","a me{k-ch}tike {a-o}rmei",NA
"4048",9208,"מעלענכאליע","ADJ",1,"ע","-e","די מעלענכאליע און","di","melen{k-ch}{a-o}lie","a{u-o}n","di melen{k-ch}{a-o}lie a{u-o}n",NA
"8057",4226,"מענטשישע","NOUN",1,"ע","-e","די ערשטע מענטשישע","di","erschte","mentschische","di erschte mentschische",NA
"3247",7345,"מענטשלעכע","ADJ",1,"כע","-e","די מענטשלעכע און","di","mentschle{k-ch}e","a{u-o}n","di mentschle{k-ch}e a{u-o}n",NA
"11208",7910,"מענטשעלע","NOUN",1,"לע","-le","דאס קליינע מענטשעלע","d{a-o}ss","kleine","mentschele","d{a-o}ss kleine mentschele",NA
"2104",4699,"מענלעכע","ADJ",1,"כע","-e","א מענלעכע פארם","a","menle{k-ch}e","{p-f}{a-o}rm","a menle{k-ch}e {p-f}{a-o}rm",NA
"7336",3405,"מענשטן","NOUN",1,"טן","-en","די ריכטיגע מענשטן","di","ri{k-ch}tige","menschtn","di ri{k-ch}tige menschtn",NA
"4218",9575,"מערב''דיגע","ADJ",1,"גע","-e","דאס מערב''דיגע דריטל","d{a-o}ss","mer{b-v}''dige","dritl","d{a-o}ss mer{b-v}''dige dritl",NA
"10989",7656,"מערערע","NOUN",1,"רע","-e","די אפעראציע מערערע","di","a{p-f}er{a-o}zie","merere","di a{p-f}er{a-o}zie merere",NA
